	file-startTime	file-deviceID	quality-goodCalibration	quality-goodWearTime	quality-daylightSavingsCrossover
2109681	2015-09-05 10:00:03	4063	1.0	1	0.0
3870401	2014-05-01 10:00:05	16116	1.0	1	0.0
3043777	2015-08-06 10:00:03	10450	1.0	1	0.0
2978499	2014-12-04 10:00:06	2913	1.0	1	0.0
5332555	2014-07-02 10:00:06	2821	1.0	1	0.0
3320463	2014-08-22 10:00:05	4277	1.0	1	0.0
5721552	2015-03-02 10:00:05	4596	1.0	1	0.0
3476175	2015-12-02 10:00:03	2102	1.0	1	0.0
1389325	2014-12-20 10:00:05	3461	1.0	1	0.0
4474576	2014-02-17 10:00:04	4596	1.0	1	0.0
3485631	2013-10-16 10:00:05	4263	1.0	1	0.0
4420950	2015-02-06 10:00:07	2250	1.0	1	0.0
1602959	2015-08-04 10:00:07	3034	1.0	1	1.0
5795462	2015-01-28 10:00:03	3548	1.0	1	0.0
4618799	2015-08-06 10:00:04	3692	1.0	1	0.0
5306970	2014-09-13 10:00:05	2550	1.0	1	0.0
1407647	2013-12-07 10:00:05	3797	1.0	1	0.0
5054708	2015-02-19 10:00:06	4443	1.0	1	0.0
4241252	2015-04-07 10:00:02	3055	1.0	1	0.0
5470987	2015-12-10 10:00:06	16352	1.0	1	0.0
5804395	2015-08-21 10:00:02	4321	1.0	1	0.0
2333014	2015-08-13 10:00:06	3975	1.0	0	0.0
4295306	2015-12-23 10:00:02	4202	1.0	1	0.0
2144633	2014-05-12 10:00:03	4857	1.0	1	0.0
2041808	2014-08-15 10:00:06	10500	1.0	1	0.0
4743243	2015-01-09 10:00:06	15751	1.0	1	0.0
2732292	2015-01-08 10:00:03	10372	1.0	1	0.0
3129639	2014-11-17 10:00:05	2152	1.0	0	0.0
3787024	2014-12-13 10:00:05	16231	1.0	1	0.0
2764995	2014-05-29 10:00:06	13868	1.0	1	0.0
3826477	2014-05-14 10:00:07	15788	1.0	1	0.0
2109248	2015-07-04 10:00:05	16310	1.0	1	0.0
4026664	2015-02-06 10:00:05	14721	1.0	1	0.0
1907983	2014-04-14 10:00:02	4090	1.0	1	0.0
1336966	2014-06-27 10:00:05	3603	1.0	1	0.0
2521685	2015-01-24 10:00:03	3458	1.0	1	0.0
5851773	2015-06-04 10:00:07	2799	1.0	1	0.0
2387008	2014-11-08 10:00:06	4518	1.0	1	0.0
5814055	2015-04-11 10:00:07	10601	1.0	1	0.0
5889162	2013-10-09 10:00:07	15958	1.0	1	0.0
4320945	2015-07-30 10:00:03	4074	1.0	1	0.0
3849162	2014-10-31 10:00:06	3060	0.0	1	0.0
1351754	2014-07-09 10:00:07	4727	1.0	1	0.0
3918147	2015-05-22 10:00:05	4959	1.0	1	0.0
1699783	2015-05-30 10:00:07	4677	0.0	1	0.0
1788888	2014-11-17 10:00:04	3009	1.0	1	0.0
1947695	2014-04-07 10:00:07	4496	1.0	1	0.0
5619443	2013-10-04 10:00:06	4522	1.0	0	0.0
5053341	2015-04-20 10:00:07	3366	1.0	1	0.0
5973041	2015-10-09 10:00:07	15640	1.0	1	0.0
1689192	2013-07-04 10:00:04	14662	1.0	1	0.0
1250263	2014-08-20 10:00:04	4369	0.0	1	0.0
3453784	2014-03-29 10:00:04	2975	1.0	1	0.0
4631964	2013-08-03 10:00:05	1952	1.0	1	0.0
5222948	2015-12-09 10:00:02	3208	1.0	1	0.0
3994572	2014-04-07 10:00:03	4552	1.0	1	0.0
3084208	2014-08-02 10:00:03	4301	1.0	1	0.0
5507587	2015-06-04 10:00:06	3797	0.0	1	0.0
4254641	2014-09-19 10:00:07	3173	1.0	1	0.0
5779608	2015-04-02 10:00:05	2044	1.0	1	0.0
3672053	2014-04-28 10:00:04	2972	1.0	1	0.0
3612304	2015-05-23 10:00:04	4342	1.0	1	0.0
4372131	2015-05-23 10:00:04	2589	1.0	1	0.0
5962668	2015-11-28 10:00:03	16178	1.0	1	0.0
4496671	2014-11-22 10:00:03	2341	1.0	1	0.0
1904523	2013-12-02 10:00:04	2397	1.0	1	1.0
1711871	2013-10-28 10:00:05	4208	1.0	1	0.0
1302136	2014-04-11 10:00:07	14729	1.0	0	0.0
3499675	2015-04-01 10:00:02	3345	1.0	1	0.0
1073248	2014-05-12 10:00:04	4317	1.0	1	0.0
5995242	2015-07-02 10:00:04	4427	1.0	1	0.0
4754494	2015-04-20 10:00:05	3142	1.0	1	0.0
2107826	2014-12-15 10:00:03	3354	1.0	1	0.0
5316165	2014-12-15 10:00:06	10611	1.0	1	0.0
4074823	2015-01-31 10:00:04	14609	1.0	1	0.0
3901311	2015-08-19 10:00:02	4946	1.0	1	0.0
3878219	2015-03-27 10:00:05	4713	1.0	1	1.0
5996860	2015-03-11 10:00:05	15442	1.0	1	0.0
1634361	2015-10-16 10:00:03	3600	1.0	1	0.0
3747605	2013-12-11 10:00:04	3563	1.0	0	0.0
5589439	2014-07-12 10:00:07	4487	1.0	1	0.0
1889250	2015-11-30 10:00:05	3438	1.0	1	0.0
1239432	2013-07-17 10:00:05	2096	1.0	1	0.0
3322923	2014-05-17 10:00:04	14655	1.0	1	1.0
1993485	2015-09-25 10:00:05	3682	1.0	1	0.0
2625651	2015-04-22 10:00:05	10276	1.0	1	0.0
2275624	2014-11-29 10:00:04	16054	1.0	0	0.0
3624037	2014-07-24 10:00:03	3953	0.0	1	0.0
5609836	2014-06-06 10:00:06	1697	1.0	1	0.0
2434452	2014-01-27 10:00:06	4566	1.0	1	0.0
3312227	2014-12-08 10:00:07	3750	1.0	1	0.0
4059737	2014-05-14 10:00:06	4153	1.0	1	0.0
1741665	2014-09-26 10:00:04	3820	1.0	1	0.0
3104882	2015-09-01 10:00:04	15506	0.0	1	0.0
5100326	2015-02-09 10:00:06	3404	1.0	1	0.0
2385429	2014-12-05 10:00:05	4033	1.0	0	0.0
1146704	2014-09-03 10:00:03	2228	1.0	1	0.0
4720013	2014-08-21 10:00:05	15902	1.0	1	0.0
4786750	2015-06-01 09:58:10	4780	1.0	1	0.0
3432727	2014-09-05 10:00:07	10633	1.0	1	0.0
5826041	2015-10-02 10:00:03	16243	1.0	1	0.0
4171768	2014-07-14 10:00:05	14708	1.0	1	0.0
5217862	2015-07-27 10:00:04	16139	1.0	1	1.0
1698534	2014-03-29 10:00:05	10034	1.0	1	0.0
2645025	2014-07-05 10:00:07	3808	1.0	1	0.0
3301025	2015-11-28 10:00:02	10014	1.0	1	0.0
2849588	2014-11-08 10:00:03	2184	1.0	1	0.0
5415288	2015-11-13 10:00:05	3062	1.0	1	0.0
1096481	2015-09-17 10:00:06	4951	1.0	0	0.0
3698894	2014-03-07 09:58:46	4423	1.0	1	0.0
5321129	2014-07-19 10:00:05	10358	1.0	1	1.0
5163574	2015-01-10 10:00:06	4869	1.0	1	0.0
5879669	2014-11-28 10:00:03	2117	1.0	1	0.0
5607274	2014-05-23 10:00:02	16303	1.0	1	0.0
3805043	2014-12-05 10:00:04	10135	1.0	0	0.0
2880426	2015-08-06 10:00:06	10376	1.0	1	0.0
5220699	2013-06-12 10:00:04	3834	1.0	1	0.0
1015386	2014-02-27 10:00:07	10535	1.0	0	0.0
5618445	2015-02-09 10:00:06	10292	1.0	1	0.0
5424803	2014-12-17 10:00:04	3791	1.0	1	0.0
4059361	2014-08-02 10:00:07	15772	1.0	1	0.0
1350819	2014-08-22 10:00:06	10393	1.0	1	0.0
1424109	2013-11-23 10:00:06	4310	1.0	1	0.0
1650591	2014-05-30 10:00:03	15574	1.0	1	1.0
1594162	2014-08-09 10:00:02	10459	1.0	1	0.0
3532141	2015-01-29 10:00:03	4785	1.0	1	0.0
4098296	2014-05-31 10:00:06	15449	1.0	1	0.0
1489891	2014-09-11 10:00:05	10057	1.0	1	0.0
3841772	2015-05-14 10:00:03	2599	1.0	1	0.0
2791533	2015-11-19 10:00:04	3988	1.0	1	0.0
1463071	2014-08-09 10:00:05	3422	1.0	1	1.0
4489222	2013-10-25 10:00:02	16187	1.0	1	0.0
2975841	2015-07-13 10:00:07	16163	1.0	1	0.0
4588769	2014-10-30 10:00:02	13602	1.0	1	0.0
4549810	2014-12-15 10:00:03	1591	1.0	1	0.0
3048179	2015-03-26 10:00:06	2341	1.0	1	0.0
5414926	2015-07-22 10:00:05	2126	1.0	1	0.0
4484193	2015-06-06 10:00:04	15477	1.0	1	0.0
1456669	2015-06-04 10:00:05	10225	1.0	1	0.0
4148805	2015-11-05 10:00:04	10131	1.0	1	0.0
4767397	2014-01-11 10:00:05	2896	0.0	1	0.0
4384106	2015-09-12 10:00:06	2314	1.0	1	0.0
2105944	2015-09-21 10:00:04	1515	1.0	1	0.0
1633557	2014-08-13 10:00:07	15858	1.0	1	0.0
4349709	2014-04-02 10:00:05	2311	1.0	1	0.0
1411446	2015-01-14 10:00:06	4253	1.0	1	0.0
3189831	2015-07-17 10:00:06	16487	1.0	1	0.0
3375104	2015-04-11 10:00:06	4024	1.0	1	0.0
4476375	2014-12-01 10:00:04	10634	1.0	1	0.0
5681925	2014-09-27 10:00:02	2747	1.0	1	0.0
3872559	2013-12-04 10:00:04	3553	1.0	1	0.0
5085752	2014-06-23 10:00:04	3431	1.0	1	0.0
4339279	2015-03-23 10:00:03	3823	1.0	1	0.0
3921801	2014-09-29 10:00:04	4787	1.0	1	0.0
3680494	2014-09-22 10:00:05	2588	1.0	1	0.0
3101114	2014-07-30 10:00:05	4890	1.0	1	0.0
4200459	2015-01-31 10:00:06	15371	1.0	1	0.0
3343494	2015-09-11 10:00:06	2771	1.0	1	0.0
5020249	2014-02-17 10:00:05	15910	1.0	1	0.0
2853252	2015-07-23 10:00:04	3820	1.0	1	0.0
5313928	2014-09-08 10:00:05	15807	1.0	1	0.0
5230423	2015-07-15 09:59:03	16235	1.0	1	0.0
4105053	2014-10-22 10:00:05	3706	0.0	1	1.0
5851956	2015-04-23 10:00:05	2932	1.0	1	0.0
3803557	2014-12-15 10:00:04	3378	1.0	1	0.0
1134200	2014-08-09 09:58:49	3902	1.0	1	0.0
3061325	2015-04-29 10:00:07	4287	1.0	1	0.0
1116859	2014-03-27 10:00:06	2906	1.0	1	0.0
4037471	2015-12-03 10:00:07	10459	1.0	1	0.0
3857320	2014-03-31 10:00:06	2874	1.0	1	0.0
4911829	2015-05-14 10:00:07	3389	1.0	1	0.0
4185893	2014-08-16 10:00:03	2552	1.0	1	0.0
5956015	2014-12-15 10:00:06	4788	1.0	1	0.0
5051652	2015-05-14 10:00:03	3568	1.0	0	0.0
5336885	2014-12-12 10:00:06	1766	1.0	1	0.0
5230042	2015-09-11 10:00:05	3450	1.0	1	0.0
2042669	2014-09-10 10:00:06	10112	1.0	1	0.0
1019180	2015-01-22 10:00:03	1941	1.0	1	0.0
1129014	2013-10-14 10:00:03	3363	1.0	1	0.0
3134402	2013-08-09 10:00:06	3018	1.0	1	0.0
3488458	2015-12-02 10:00:04	3617	1.0	1	0.0
2449637	2014-07-21 09:58:50	14657	1.0	1	0.0
3680778	2015-03-27 10:00:02	2403	1.0	1	0.0
2289561	2015-01-17 10:00:07	4208	1.0	1	0.0
2261245	2014-10-11 10:00:07	2017	1.0	1	0.0
1969604	2014-04-16 10:00:07	3066	1.0	1	1.0
5718960	2013-07-29 10:00:06	1431	1.0	1	0.0
2775271	2013-07-17 10:00:06	4033	1.0	1	0.0
5372183	2013-08-02 10:00:03	15788	1.0	0	0.0
4287227	2014-02-24 10:00:06	3858	1.0	0	0.0
2979809	2014-12-08 10:00:05	16356	1.0	1	0.0
5552951	2015-02-09 10:00:03	3114	1.0	1	0.0
5878503	2013-11-18 10:00:07	3574	1.0	1	0.0
4880332	2015-09-12 10:00:04	4613	1.0	1	0.0
5618546	2014-04-26 10:00:04	3155	1.0	1	0.0
1073681	2014-11-15 10:00:07	1874	1.0	1	0.0
5327624	2014-12-19 10:00:06	4261	1.0	1	0.0
5397194	2014-06-02 10:00:03	4821	1.0	1	0.0
5972459	2015-05-29 10:00:05	4753	1.0	1	0.0
3110173	2014-01-25 10:00:02	4154	1.0	1	0.0
1672098	2015-10-05 10:00:07	4630	1.0	1	0.0
4393991	2014-08-23 10:00:06	4389	1.0	1	0.0
2316053	2015-04-10 10:00:06	2278	1.0	0	0.0
4971076	2015-08-10 10:00:03	3151	1.0	1	0.0
3437147	2015-04-11 10:00:06	2812	1.0	1	1.0
3068959	2015-07-02 10:00:03	3142	1.0	1	0.0
1343017	2015-07-11 09:58:13	3628	1.0	1	0.0
1835914	2014-06-18 10:00:05	4376	1.0	0	0.0
2605272	2014-09-27 10:00:03	4940	1.0	1	0.0
3968596	2014-09-12 10:00:02	2027	1.0	1	0.0
3899673	2014-10-04 10:00:04	3946	1.0	1	1.0
1364319	2014-07-11 10:00:05	2549	1.0	1	0.0
5506863	2015-09-21 10:00:04	10618	1.0	1	1.0
4038907	2014-09-19 10:00:02	2598	1.0	1	0.0
1048793	2014-02-28 10:00:03	2799	1.0	1	0.0
5198948	2013-12-14 10:00:04	4158	1.0	1	0.0
2506303	2013-07-05 10:00:05	4900	1.0	1	0.0
3764767	2014-03-17 10:00:03	4877	0.0	1	0.0
2326763	2015-12-11 10:00:04	2965	1.0	1	0.0
3303514	2014-11-28 10:00:06	16422	1.0	1	0.0
1744636	2015-11-02 10:00:05	4647	1.0	1	0.0
5710687	2015-07-03 10:00:06	2029	1.0	0	1.0
4202212	2015-03-20 10:00:07	15452	1.0	1	0.0
2669345	2014-08-14 10:00:03	3769	1.0	1	0.0
4967753	2014-09-01 10:00:03	3426	1.0	1	0.0
1392254	2015-05-09 10:00:05	3676	1.0	1	0.0
3401967	2014-06-25 10:00:05	16697	1.0	0	0.0
3727584	2014-06-11 10:00:05	3988	1.0	1	0.0
3715826	2015-04-02 10:00:03	3987	1.0	1	0.0
5600090	2013-11-23 10:00:04	4661	1.0	1	0.0
3901664	2013-10-24 10:00:02	16123	1.0	1	0.0
4656147	2015-10-19 10:00:03	4487	1.0	1	0.0
3511046	2015-09-07 10:00:02	3597	1.0	1	0.0
3222836	2013-08-08 10:00:07	1399	0.0	1	0.0
5314787	2014-01-13 10:00:05	2598	1.0	1	0.0
4362403	2014-11-20 10:00:06	4507	1.0	1	0.0
2540905	2015-09-26 10:00:07	3750	1.0	1	0.0
2427201	2014-04-10 10:00:06	16312	1.0	1	0.0
1356694	2015-10-16 10:00:05	3725	1.0	1	0.0
1703983	2015-11-06 10:00:07	15644	1.0	1	0.0
4857703	2013-07-31 10:00:07	3289	1.0	1	0.0
5892870	2015-01-10 10:00:04	14777	1.0	1	0.0
3266623	2015-06-26 10:00:04	3129	1.0	1	0.0
2664420	2014-06-13 10:00:07	2347	0.0	1	0.0
2710560	2015-01-28 10:00:04	3279	1.0	1	0.0
4683217	2014-04-09 10:00:04	4646	1.0	1	0.0
3386611	2013-12-02 10:00:02	4839	1.0	1	0.0
3778694	2015-04-22 10:00:06	2816	1.0	1	0.0
4997998	2014-03-31 10:00:05	4494	1.0	1	0.0
5783193	2014-10-04 10:00:05	3363	1.0	1	0.0
5436069	2015-06-05 10:00:03	4478	1.0	1	0.0
3396675	2014-11-01 10:00:03	1334	1.0	1	0.0
3724526	2015-11-19 10:00:06	4229	1.0	1	0.0
5300830	2015-10-19 10:00:06	2865	1.0	1	0.0
5048374	2014-11-27 10:00:04	10548	1.0	1	0.0
4042607	2014-09-22 10:00:04	2928	1.0	1	0.0
4857964	2013-10-09 10:00:06	2462	1.0	1	0.0
2773772	2013-07-17 10:00:03	3285	1.0	1	0.0
1991153	2014-12-05 10:00:05	4041	1.0	1	0.0
5035162	2015-02-06 10:00:06	10059	1.0	0	0.0
2852344	2014-04-23 10:00:04	2134	1.0	0	0.0
3301617	2015-02-09 10:00:04	4478	1.0	1	0.0
1498945	2015-08-07 10:00:06	4103	1.0	1	0.0
2806146	2014-05-14 10:00:06	15561	1.0	1	0.0
4354552	2014-08-02 10:00:06	2659	1.0	1	0.0
2116033	2015-03-19 10:00:03	15949	1.0	1	0.0
5312323	2015-05-29 10:00:07	3658	1.0	1	0.0
1409944	2015-02-23 10:00:02	4518	1.0	1	0.0
1244989	2015-10-16 09:58:53	4708	1.0	1	0.0
2298875	2013-10-19 10:00:06	14716	1.0	1	0.0
3286412	2015-06-29 10:00:05	4986	1.0	1	0.0
3164227	2015-03-09 10:00:04	3277	1.0	1	0.0
5168931	2015-02-04 10:00:04	2204	1.0	1	0.0
5975074	2014-06-20 10:00:02	15868	1.0	1	0.0
2299160	2014-09-26 10:00:06	2464	1.0	1	0.0
3874244	2015-11-14 10:00:03	4427	1.0	1	0.0
5043076	2014-05-27 10:00:05	15499	1.0	1	0.0
3691543	2014-08-13 10:00:06	14753	1.0	1	0.0
3204868	2015-06-11 10:00:02	3989	1.0	1	0.0
1801506	2014-06-23 10:00:07	2555	1.0	1	0.0
5772188	2015-03-23 10:00:06	3404	1.0	1	0.0
1126164	2015-03-07 10:00:05	4543	1.0	0	0.0
1044143	2014-11-08 10:00:03	16503	1.0	1	0.0
4776975	2014-11-07 10:00:04	15437	1.0	1	0.0
5665047	2014-08-29 10:00:02	16512	1.0	1	0.0
5899601	2015-07-17 10:00:06	4602	1.0	1	0.0
1620123	2014-05-01 10:00:05	10456	1.0	1	0.0
3989799	2014-06-18 10:00:06	4678	1.0	1	0.0
3337538	2014-09-03 10:00:02	10547	1.0	1	1.0
4995643	2013-12-20 10:00:04	14773	1.0	1	0.0
2852401	2014-01-15 10:00:06	3568	1.0	1	0.0
1984892	2015-09-12 10:00:06	4914	1.0	1	0.0
1814519	2015-08-26 10:00:02	2256	0.0	1	0.0
3158107	2015-04-11 10:00:05	15834	1.0	1	0.0
3272351	2015-03-12 10:00:02	2645	1.0	1	0.0
2430385	2015-09-05 10:00:05	3652	1.0	1	0.0
3118519	2015-09-04 10:00:07	10465	1.0	1	0.0
4454559	2014-03-07 10:00:02	10332	1.0	1	0.0
1067718	2014-09-20 10:00:04	4423	1.0	1	1.0
5724763	2015-06-11 10:00:06	3026	1.0	1	0.0
3680351	2014-07-14 10:00:06	1786	1.0	1	0.0
3004697	2013-08-15 10:00:04	15623	1.0	1	0.0
3088193	2014-09-06 10:00:04	3979	1.0	1	0.0
3756137	2014-02-14 10:00:05	4564	1.0	1	0.0
3263736	2014-08-29 10:00:05	1075	1.0	1	0.0
1784580	2015-03-12 10:00:03	2442	1.0	1	0.0
5493187	2014-10-03 10:00:04	16076	1.0	1	0.0
4097329	2013-08-15 10:00:05	16401	1.0	1	0.0
5799859	2014-11-17 10:00:03	10384	1.0	1	0.0
1227602	2015-06-11 10:00:03	2036	0.0	1	0.0
5293290	2015-05-22 10:00:07	4980	1.0	1	0.0
2360170	2015-07-13 10:00:03	4771	1.0	1	0.0
2299942	2014-09-15 10:00:05	10440	1.0	1	0.0
1010021	2014-05-09 10:00:06	3947	1.0	1	0.0
1766950	2015-04-29 10:00:03	15882	1.0	1	0.0
1951670	2014-08-30 10:00:03	15774	1.0	1	0.0
4910938	2015-08-13 10:00:06	3116	1.0	0	0.0
2857520	2014-02-26 10:00:06	10384	1.0	1	0.0
5260249	2015-04-10 10:00:05	15764	1.0	1	0.0
5122284	2015-05-23 10:00:05	3399	1.0	1	0.0
2109182	2015-06-19 10:00:02	3882	1.0	1	0.0
2750286	2014-07-18 10:00:02	16370	1.0	1	0.0
4991915	2014-01-13 10:00:05	15352	1.0	1	0.0
5592428	2015-06-05 10:00:03	16545	1.0	1	0.0
5585657	2014-11-27 10:00:04	16085	1.0	1	0.0
4172878	2014-12-01 10:00:06	4407	1.0	1	0.0
3691159	2014-10-06 10:00:03	3658	1.0	1	0.0
2859891	2014-07-19 10:00:07	3523	1.0	1	0.0
5568746	2015-08-20 10:00:03	3289	1.0	1	0.0
4482702	2014-06-27 10:00:02	4360	1.0	1	0.0
5639608	2014-04-16 10:00:06	16448	1.0	1	0.0
3856284	2013-10-24 10:00:04	4640	1.0	1	0.0
1738764	2013-10-14 10:00:06	14772	1.0	1	0.0
4265374	2014-09-20 10:00:03	1713	1.0	1	0.0
3383637	2014-06-13 10:00:05	4244	1.0	1	0.0
5563587	2014-10-10 10:00:03	2514	1.0	1	0.0
1607309	2015-02-06 10:00:04	3355	1.0	1	0.0
2246456	2015-02-14 10:00:03	4508	1.0	1	0.0
4715592	2014-07-16 09:58:31	4091	1.0	1	0.0
5947836	2015-12-09 10:00:07	10165	1.0	1	0.0
4247423	2014-11-19 10:00:03	4148	1.0	1	0.0
1096361	2014-06-27 10:00:06	4488	1.0	1	0.0
2306903	2014-03-24 10:00:03	2800	1.0	1	0.0
2554016	2015-09-11 10:00:05	3263	1.0	1	0.0
4426556	2014-09-26 10:00:06	3106	1.0	1	0.0
2686704	2015-11-09 10:00:06	16112	1.0	1	0.0
5704125	2015-05-14 10:00:07	14603	1.0	1	0.0
1913720	2014-06-30 10:00:05	3599	1.0	1	0.0
2349592	2013-11-01 10:00:06	4326	1.0	0	0.0
3165750	2015-12-02 10:00:03	4656	1.0	1	0.0
5170744	2015-09-12 10:00:03	16263	1.0	0	0.0
4833572	2015-02-21 10:00:04	1340	1.0	1	0.0
4606915	2015-03-26 10:00:07	10508	1.0	1	0.0
1664937	2014-01-25 10:00:03	2991	1.0	1	0.0
2879555	2014-10-17 10:00:06	10167	1.0	1	0.0
3953073	2014-04-28 10:00:04	3490	1.0	1	0.0
5155157	2013-11-18 10:00:04	10427	1.0	1	0.0
5717108	2015-10-17 10:00:03	15605	1.0	1	0.0
5469669	2015-10-23 10:00:04	4606	1.0	1	0.0
4509219	2015-01-17 10:00:02	3889	1.0	1	0.0
3966717	2015-07-23 10:00:03	3026	1.0	1	0.0
1979742	2015-05-29 10:00:07	4615	1.0	1	0.0
3697856	2015-10-16 10:00:07	4419	1.0	1	0.0
4061239	2014-09-08 10:00:04	3144	1.0	1	0.0
2716263	2014-09-29 10:00:02	2632	1.0	1	0.0
5111455	2015-05-13 10:00:07	4987	1.0	1	0.0
4246005	2015-09-04 10:00:05	4202	1.0	1	1.0
1575225	2014-09-06 10:00:02	16078	1.0	1	0.0
1761631	2013-11-13 10:00:06	15472	1.0	1	0.0
3542324	2013-10-10 10:00:03	4618	1.0	1	0.0
5703564	2014-06-21 10:00:06	4526	1.0	1	0.0
3823764	2014-05-17 10:00:06	4373	1.0	1	0.0
5817095	2014-08-15 10:00:05	4252	1.0	0	0.0
2144324	2014-03-29 10:00:05	10058	1.0	1	0.0
2217194	2014-08-11 10:00:05	4905	1.0	1	0.0
3761073	2014-08-11 10:00:07	2550	1.0	1	0.0
4083353	2014-04-28 10:00:06	2122	1.0	1	0.0
1932643	2014-07-11 10:00:04	2537	1.0	1	0.0
5166867	2015-07-09 10:00:03	15926	1.0	1	0.0
5458538	2013-10-21 10:00:06	4735	1.0	1	0.0
3342012	2014-09-24 10:00:06	14703	1.0	1	1.0
3512866	2015-02-14 10:00:05	16510	0.0	1	0.0
6005434	2014-03-21 10:00:03	2150	1.0	1	0.0
5878805	2015-05-13 10:00:06	16119	1.0	1	0.0
3265241	2015-12-04 10:00:02	15463	1.0	1	0.0
5788571	2015-07-01 10:00:06	1061	1.0	1	0.0
4470745	2014-09-20 10:00:03	16545	1.0	1	0.0
5767646	2014-04-11 10:00:07	4934	1.0	1	0.0
5732009	2014-06-20 10:00:05	3532	1.0	1	1.0
4387393	2015-11-13 10:00:04	15770	1.0	1	0.0
2033656	2013-10-24 10:00:04	3359	0.0	1	0.0
4255161	2014-04-05 10:00:03	3922	1.0	1	0.0
4773185	2015-05-23 10:00:03	1431	1.0	1	0.0
3395471	2014-09-17 10:00:03	4049	1.0	1	0.0
4700639	2014-10-29 10:00:04	1056	1.0	1	0.0
3640029	2014-04-11 10:00:06	3956	1.0	1	0.0
3250042	2014-05-12 10:00:06	16135	1.0	1	0.0
3413271	2015-08-19 10:00:06	3946	1.0	1	0.0
5497257	2015-09-25 10:00:02	15404	1.0	1	0.0
3895918	2014-06-18 10:00:06	2503	1.0	1	0.0
3872763	2015-11-28 10:00:05	4974	1.0	1	0.0
2654681	2014-07-09 10:00:03	2793	1.0	0	0.0
5909930	2014-08-02 10:00:07	10204	1.0	1	0.0
1967639	2014-07-07 10:00:05	4261	1.0	1	0.0
1149074	2015-11-20 10:00:04	3208	1.0	1	0.0
1138588	2015-11-26 10:00:04	3215	1.0	1	0.0
5027146	2015-10-03 10:00:03	14618	1.0	1	0.0
3153514	2014-08-22 10:00:03	4885	1.0	1	0.0
2358417	2015-12-03 10:00:03	2808	1.0	1	0.0
3501105	2015-09-23 10:00:03	2017	1.0	1	0.0
4964929	2015-04-22 10:00:07	14784	1.0	1	0.0
3251415	2015-01-29 10:00:03	2294	1.0	1	0.0
2125549	2013-12-07 10:00:07	15701	1.0	1	0.0
3668371	2013-11-28 10:00:05	15722	1.0	1	0.0
3038434	2014-10-30 10:00:06	3790	1.0	1	0.0
2805633	2015-07-23 10:00:07	2646	0.0	1	0.0
2492227	2014-06-16 10:00:05	4944	1.0	1	0.0
5148838	2014-04-05 10:00:02	3832	1.0	0	0.0
1186931	2015-02-13 10:00:07	10547	1.0	1	0.0
2940517	2014-04-30 10:00:03	4515	1.0	1	0.0
2609561	2014-06-20 10:00:04	2523	1.0	1	0.0
4073038	2014-09-19 10:00:05	10408	1.0	1	0.0
3731312	2013-10-19 10:00:06	10366	1.0	1	0.0
5312465	2014-10-22 10:00:03	4409	1.0	1	0.0
4379743	2014-11-03 10:00:03	16521	1.0	1	0.0
1760771	2014-10-15 10:00:06	10239	1.0	1	0.0
1913070	2014-06-27 10:00:06	4287	1.0	0	0.0
2926215	2014-12-15 10:00:06	15743	1.0	1	0.0
1385061	2015-08-20 10:00:05	3659	1.0	0	0.0
3144319	2014-11-08 10:00:02	2250	1.0	1	0.0
5291817	2014-09-27 10:00:06	4382	1.0	0	0.0
3632369	2014-09-01 10:00:03	3789	0.0	1	0.0
5891912	2014-11-14 10:00:06	10495	1.0	1	0.0
5004857	2015-02-06 10:00:05	4244	1.0	1	0.0
5975359	2014-09-22 10:00:07	15724	1.0	1	0.0
4957253	2014-03-21 10:00:07	4207	1.0	1	0.0
2905162	2014-11-03 10:00:03	14763	1.0	1	0.0
3207875	2015-08-28 10:00:04	15267	1.0	1	0.0
4875533	2014-04-04 10:00:04	3332	1.0	1	0.0
4880126	2015-05-21 10:00:05	3177	1.0	1	0.0
4090904	2013-10-09 10:00:03	14663	1.0	1	0.0
5897680	2015-02-18 10:00:05	4110	1.0	1	0.0
3314702	2015-04-11 10:00:05	15521	1.0	1	1.0
4557188	2015-07-10 10:00:04	2808	1.0	1	0.0
4901567	2015-01-26 10:00:02	2850	1.0	1	0.0
3551876	2014-01-11 10:00:05	3562	1.0	1	0.0
3347258	2013-06-15 10:00:02	14791	1.0	1	0.0
5969373	2015-10-01 10:00:02	15762	1.0	1	0.0
4211097	2014-07-11 10:00:03	2544	1.0	1	0.0
3021710	2015-08-12 10:00:04	10085	1.0	1	0.0
3085310	2013-11-21 10:00:04	3346	1.0	1	0.0
5201740	2014-03-24 10:00:06	3947	1.0	1	0.0
1939780	2014-10-03 10:00:04	3740	1.0	0	0.0
2770769	2014-04-26 10:00:04	10377	1.0	1	0.0
5990627	2013-12-19 10:00:04	3478	1.0	1	0.0
2945540	2015-07-02 10:00:05	4768	1.0	1	0.0
5467052	2015-06-19 10:00:07	3622	1.0	1	0.0
5245308	2015-11-02 10:00:07	4273	1.0	1	0.0
5250273	2014-04-28 10:00:07	1061	1.0	1	0.0
4321895	2015-04-22 10:00:02	4145	1.0	0	0.0
1324097	2015-04-11 10:00:05	4850	1.0	1	0.0
1127685	2015-11-30 10:00:03	4677	1.0	1	0.0
3675653	2014-11-21 10:00:07	2859	1.0	1	0.0
2367834	2014-03-15 10:00:04	2643	1.0	1	1.0
4199812	2015-04-15 10:00:05	2862	1.0	1	0.0
